"","dataset","Method","Correlation","heritability","no_QTN","x_ordered","dataset_ordered"
"1295","test","mas_gblup",0.836182845044387,"0.50","10","10","test"
"1296","test","mas_gblup",0.49685877106404,"0.50","10","10","test"
"1297","test","mas_gblup",0.931540401138717,"0.50","10","10","test"
"1298","test","mas_gblup",0.899839269162464,"0.50","10","10","test"
"1299","test","mas_gblup",0.934252008006634,"0.50","10","10","test"
"1300","test","mas_gblup",0.835812067635214,"0.50","10","10","test"
"1301","test","mas_gblup",0.805334504649177,"0.50","10","10","test"
"1302","test","mas_gblup",0.972035768241008,"0.50","10","10","test"
"1303","test","mas_gblup",0.786841336208687,"0.50","10","10","test"
"1304","test","mas_gblup",0.813424455030606,"0.50","10","10","test"
"1305","test","mas_gblup",0.742014233424719,"0.50","10","10","test"
"1306","test","mas_gblup",0.679569209637552,"0.50","10","10","test"
"1307","test","mas_gblup",0.840532870204694,"0.50","10","10","test"
"1308","test","mas_gblup",0.650420211026098,"0.50","10","10","test"
"1309","test","mas_gblup",0.777871138928194,"0.50","10","10","test"
"1310","test","mas_gblup",0.89179552800665,"0.50","10","10","test"
"1311","test","mas_gblup",0.750399944100424,"0.50","10","10","test"
"1312","test","mas_gblup",0.869291408799372,"0.50","10","10","test"
"1313","test","mas_gblup",0.92407314265721,"0.50","10","10","test"
"1314","test","mas_gblup",0.855856702154534,"0.50","10","10","test"
"1315","test","mas_gblup",0.914902093828995,"0.50","10","10","test"
"1316","test","mas_gblup",0.778945947057037,"0.50","10","10","test"
"1317","test","mas_gblup",0.718335416305418,"0.50","10","10","test"
"1318","test","mas_gblup",0.900095793352538,"0.50","10","10","test"
"1319","test","mas_gblup",0.779616508461163,"0.50","10","10","test"
"1320","test","mas_gblup",0.7637044397993,"0.50","10","10","test"
"1321","train","gs",0.399106100049643,"0.50","10","10","train"
"1322","train","gs",0.443253648375258,"0.50","10","10","train"
"1323","train","gs",0.596826373665588,"0.50","10","10","train"
"1324","train","gs",0.489637883876534,"0.50","10","10","train"
"1325","train","gs",0.599123518773941,"0.50","10","10","train"
"1326","train","gs",0.419332224081861,"0.50","10","10","train"
"1327","train","gs",0.241586001294479,"0.50","10","10","train"
"1328","train","gs",0.543460468237979,"0.50","10","10","train"
"1329","train","gs",0.616528656986257,"0.50","10","10","train"
"1330","train","gs",0.560674098893259,"0.50","10","10","train"
"1331","train","gs",0.612329532790623,"0.50","10","10","train"
"1332","train","gs",0.47481974930322,"0.50","10","10","train"
"1333","train","gs",0.512687678410892,"0.50","10","10","train"
"1334","train","gs",0.47516823623224,"0.50","10","10","train"
"1335","train","gs",0.265716191278661,"0.50","10","10","train"
"1336","train","gs",0.440693721178357,"0.50","10","10","train"
"1337","train","gs",0.262000900891175,"0.50","10","10","train"
"1338","train","gs",0.280679050174905,"0.50","10","10","train"
"1339","train","gs",0.562393781484902,"0.50","10","10","train"
"1340","train","gs",0.365731269938965,"0.50","10","10","train"
"1341","train","gs",0.387382245367073,"0.50","10","10","train"
"1342","train","gs",0.396517192739071,"0.50","10","10","train"
"1343","train","gs",0.51363683759988,"0.50","10","10","train"
"1344","train","gs",0.60106982204606,"0.50","10","10","train"
"1345","train","gs",0.456258278769947,"0.50","10","10","train"
"1346","train","gs",0.60897147172385,"0.50","10","10","train"
"1347","train","gs",0.641585201382077,"0.50","10","10","train"
"1348","train","gs",0.448633761811126,"0.50","10","10","train"
"1349","train","gs",0.484504512104656,"0.50","10","10","train"
"1350","train","gs",0.501275342334266,"0.50","10","10","train"
"1351","test","gs",0.152861136893786,"0.50","10","10","test"
"1352","test","gs",0.210063958075803,"0.50","10","10","test"
"1353","test","gs",0.361265288159002,"0.50","10","10","test"
"1354","test","gs",0.358422590835571,"0.50","10","10","test"
"1355","test","gs",0.377994417821317,"0.50","10","10","test"
"1356","test","gs",0.40855570933451,"0.50","10","10","test"
"1357","test","gs",0.0370700005942828,"0.50","10","10","test"
"1358","test","gs",0.468072971171912,"0.50","10","10","test"
"1359","test","gs",0.388064996821781,"0.50","10","10","test"
"1360","test","gs",0.404984635025338,"0.50","10","10","test"
"1361","test","gs",0.274001653612049,"0.50","10","10","test"
"1362","test","gs",0.309837134494918,"0.50","10","10","test"
"1363","test","gs",0.604637373961966,"0.50","10","10","test"
"1364","test","gs",0.46094866247484,"0.50","10","10","test"
"1365","test","gs",0.168169228356408,"0.50","10","10","test"
"1366","test","gs",0.1642268851601,"0.50","10","10","test"
"1367","test","gs",0.0474747307049129,"0.50","10","10","test"
"1368","test","gs",0.245526794798423,"0.50","10","10","test"
"1369","test","gs",0.271211560053809,"0.50","10","10","test"
"1370","test","gs",0.166649747491113,"0.50","10","10","test"
"1371","test","gs",0.321742800523754,"0.50","10","10","test"
"1372","test","gs",0.118993110741335,"0.50","10","10","test"
"1373","test","gs",0.350201729084256,"0.50","10","10","test"
"1374","test","gs",0.424120557438711,"0.50","10","10","test"
"1375","test","gs",0.240301235423779,"0.50","10","10","test"
"1376","test","gs",0.341243095843033,"0.50","10","10","test"
"1377","test","gs",0.41735431758462,"0.50","10","10","test"
"1378","test","gs",0.299676966910194,"0.50","10","10","test"
"1379","test","gs",0.299055250216516,"0.50","10","10","test"
"1380","test","gs",0.110499948758817,"0.50","10","10","test"
"1381","train","svm",0.498345827526209,"0.50","10","10","train"
"1382","train","svm",0.521263060430831,"0.50","10","10","train"
"1383","train","svm",0.482780708983818,"0.50","10","10","train"
"1384","train","svm",0.470797156040361,"0.50","10","10","train"
"1385","train","svm",0.551898325042446,"0.50","10","10","train"
"1386","train","svm",0.571789476440896,"0.50","10","10","train"
"1387","train","svm",0.474905348823229,"0.50","10","10","train"
"1388","train","svm",0.574570066359037,"0.50","10","10","train"
"1389","train","svm",0.600202776409727,"0.50","10","10","train"
"1390","train","svm",0.578089915119156,"0.50","10","10","train"
"1391","train","svm",0.568775076725422,"0.50","10","10","train"
"1392","train","svm",0.521560245489411,"0.50","10","10","train"
"1393","train","svm",0.441699267834024,"0.50","10","10","train"
"1394","train","svm",0.433767851001281,"0.50","10","10","train"
"1395","train","svm",0.518416575142569,"0.50","10","10","train"
"1396","train","svm",0.609848926674576,"0.50","10","10","train"
"1397","train","svm",0.576640115926837,"0.50","10","10","train"
"1398","train","svm",0.5837851486935,"0.50","10","10","train"
"1399","train","svm",0.553134585485948,"0.50","10","10","train"
"1400","train","svm",0.531001311916305,"0.50","10","10","train"
"1401","train","svm",0.591714534167025,"0.50","10","10","train"
"1402","train","svm",0.571369801653795,"0.50","10","10","train"
"1403","train","svm",0.457229154575716,"0.50","10","10","train"
"1404","train","svm",0.537797029033528,"0.50","10","10","train"
"1405","train","svm",0.536954663736214,"0.50","10","10","train"
"1406","train","svm",0.542619456611671,"0.50","10","10","train"
"1407","train","svm",0.565161611731527,"0.50","10","10","train"
"1408","train","svm",0.547826787037594,"0.50","10","10","train"
"1409","train","svm",0.561187788907691,"0.50","10","10","train"
"1410","train","svm",0.512253766527839,"0.50","10","10","train"
"1411","test","svm",0.262879520234912,"0.50","10","10","test"
"1412","test","svm",0.143959167032664,"0.50","10","10","test"
"1413","test","svm",0.212410869844891,"0.50","10","10","test"
"1414","test","svm",0.242196477014267,"0.50","10","10","test"
"1415","test","svm",0.139847037758397,"0.50","10","10","test"
"1416","test","svm",0.160186636885307,"0.50","10","10","test"
"1417","test","svm",0.33293003589167,"0.50","10","10","test"
"1418","test","svm",0.270153792903803,"0.50","10","10","test"
"1419","test","svm",0.152657406519373,"0.50","10","10","test"
"1420","test","svm",0.300430702288905,"0.50","10","10","test"
"1421","test","svm",0.113847753112036,"0.50","10","10","test"
"1422","test","svm",0.272835334597863,"0.50","10","10","test"
"1423","test","svm",0.212164877593589,"0.50","10","10","test"
"1424","test","svm",0.326316386559123,"0.50","10","10","test"
"1425","test","svm",0.296602270967524,"0.50","10","10","test"
"1426","test","svm",0.253097436144043,"0.50","10","10","test"
"1427","test","svm",0.306959351506656,"0.50","10","10","test"
"1428","test","svm",0.32482783379143,"0.50","10","10","test"
"1429","test","svm",0.190978528856235,"0.50","10","10","test"
"1430","test","svm",0.387782594683232,"0.50","10","10","test"
"1431","test","svm",0.207886656714922,"0.50","10","10","test"
"1432","test","svm",0.305612437133029,"0.50","10","10","test"
"1433","test","svm",0.239854681482919,"0.50","10","10","test"
"1434","test","svm",0.137653920181641,"0.50","10","10","test"
"1435","test","svm",0.112514322046829,"0.50","10","10","test"
"1436","test","svm",0.15801951926124,"0.50","10","10","test"
"1437","test","svm",0.126872402454391,"0.50","10","10","test"
"1438","test","svm",0.165010802264646,"0.50","10","10","test"
"1439","test","svm",0.169986138215433,"0.50","10","10","test"
"1440","test","svm",0.218474150467718,"0.50","10","10","test"
"1441","train","mas_glm",0.696922151871629,"0.50","25","25","train"
"1442","train","mas_glm",0.616221257084031,"0.50","25","25","train"
"1443","train","mas_glm",0.6231107941917,"0.50","25","25","train"
"1444","train","mas_glm",0.584807601998117,"0.50","25","25","train"
"1445","train","mas_glm",0.613704278522187,"0.50","25","25","train"
"1446","train","mas_glm",0.661227629215144,"0.50","25","25","train"
"1447","train","mas_glm",0.8064958236672,"0.50","25","25","train"
"1448","train","mas_glm",0.552751945861584,"0.50","25","25","train"
"1449","train","mas_glm",0.276030789701751,"0.50","25","25","train"
"1450","train","mas_glm",0.610220008071457,"0.50","25","25","train"
"1451","train","mas_glm",0.585390714902902,"0.50","25","25","train"
"1452","train","mas_glm",0.564628133528639,"0.50","25","25","train"
"1453","train","mas_glm",0.582831018874407,"0.50","25","25","train"
"1454","train","mas_glm",0.591578573464156,"0.50","25","25","train"
"1455","train","mas_glm",0.577565865304757,"0.50","25","25","train"
"1456","train","mas_glm",0.73945820260206,"0.50","25","25","train"
"1457","train","mas_glm",0.611758873139808,"0.50","25","25","train"
"1458","train","mas_glm",0.790262637515665,"0.50","25","25","train"
"1459","train","mas_glm",0.390347560244597,"0.50","25","25","train"
"1460","train","mas_glm",0.575068652446604,"0.50","25","25","train"
"1461","train","mas_glm",0.605982679962329,"0.50","25","25","train"
"1462","train","mas_glm",0.665986127221771,"0.50","25","25","train"
"1463","train","mas_glm",0.509501882804383,"0.50","25","25","train"
"1464","train","mas_glm",0.378657398132812,"0.50","25","25","train"
"1465","train","mas_glm",0.591722141793158,"0.50","25","25","train"
"1466","train","mas_glm",0.557190286032409,"0.50","25","25","train"
"1467","train","mas_glm",0.683512455642505,"0.50","25","25","train"
"1468","train","mas_glm",0.599419450726581,"0.50","25","25","train"
"1469","train","mas_glm",0.525552428545478,"0.50","25","25","train"
"1470","train","mas_glm",0.702222569671626,"0.50","25","25","train"
"1471","test","mas_glm",0.736405291946087,"0.50","25","25","test"
"1472","test","mas_glm",0.440800249062681,"0.50","25","25","test"
"1473","test","mas_glm",0.462168721330321,"0.50","25","25","test"
"1474","test","mas_glm",0.498505107480169,"0.50","25","25","test"
"1475","test","mas_glm",0.571228564144169,"0.50","25","25","test"
"1476","test","mas_glm",0.622625772531854,"0.50","25","25","test"
"1477","test","mas_glm",0.68264280968796,"0.50","25","25","test"
"1478","test","mas_glm",0.491693616353527,"0.50","25","25","test"
"1479","test","mas_glm",0.324603406039891,"0.50","25","25","test"
"1480","test","mas_glm",0.588359282390701,"0.50","25","25","test"
"1481","test","mas_glm",0.622914737693851,"0.50","25","25","test"
"1482","test","mas_glm",0.560087538370032,"0.50","25","25","test"
"1483","test","mas_glm",0.365602323808056,"0.50","25","25","test"
"1484","test","mas_glm",0.590588579799889,"0.50","25","25","test"
"1485","test","mas_glm",0.49093463996662,"0.50","25","25","test"
"1486","test","mas_glm",0.679435028071247,"0.50","25","25","test"
"1487","test","mas_glm",0.64427771009613,"0.50","25","25","test"
"1488","test","mas_glm",0.800659277469543,"0.50","25","25","test"
"1489","test","mas_glm",0.262594286702915,"0.50","25","25","test"
"1490","test","mas_glm",0.587905522233184,"0.50","25","25","test"
"1491","test","mas_glm",0.631582213633993,"0.50","25","25","test"
"1492","test","mas_glm",0.619197611653363,"0.50","25","25","test"
"1493","test","mas_glm",0.398884117755688,"0.50","25","25","test"
"1494","test","mas_glm",0.137593396983282,"0.50","25","25","test"
"1495","test","mas_glm",0.602464542671604,"0.50","25","25","test"
"1496","test","mas_glm",0.486095021881152,"0.50","25","25","test"
"1497","test","mas_glm",0.548883313513487,"0.50","25","25","test"
"1498","test","mas_glm",0.545175787665263,"0.50","25","25","test"
"1499","test","mas_glm",0.482750297153455,"0.50","25","25","test"
"1500","test","mas_glm",0.591117119794124,"0.50","25","25","test"
"1501","train","mas_gblup",0.749298456051606,"0.50","25","25","train"
"1502","train","mas_gblup",0.702953745660114,"0.50","25","25","train"
"1503","train","mas_gblup",0.668081946140021,"0.50","25","25","train"
"1504","train","mas_gblup",0.58480760353703,"0.50","25","25","train"
"1505","train","mas_gblup",0.751662609726004,"0.50","25","25","train"
"1506","train","mas_gblup",0.679428001116008,"0.50","25","25","train"
"1507","train","mas_gblup",0.855254587913513,"0.50","25","25","train"
"1508","train","mas_gblup",0.552751948528954,"0.50","25","25","train"
"1509","train","mas_gblup",0.570052342904722,"0.50","25","25","train"
"1510","train","mas_gblup",0.757842867461183,"0.50","25","25","train"
"1511","train","mas_gblup",0.654064378309379,"0.50","25","25","train"
"1512","train","mas_gblup",0.569894577522858,"0.50","25","25","train"
"1513","train","mas_gblup",0.731000994922968,"0.50","25","25","train"
"1514","train","mas_gblup",0.736397717960586,"0.50","25","25","train"
"1515","train","mas_gblup",0.705853126963453,"0.50","25","25","train"
"1516","train","mas_gblup",0.799794603995451,"0.50","25","25","train"
"1517","train","mas_gblup",0.717489215784491,"0.50","25","25","train"
"1518","train","mas_gblup",0.798629646051552,"0.50","25","25","train"
"1519","train","mas_gblup",0.623414619865276,"0.50","25","25","train"
